language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.70  T=0.82 s (197.7 files/s, 67609.4 lines/s)"
JavaScript,./public/voodoo/src/subviews/faviconDataURL.js,3,0,2
Bourne Shell,./install_bundle_deps.sh,1,0,2
Bourne Shell,./global_install_bundle_deps.sh,1,0,2
Bourne Shell,./endbacker/setenv.sh,1,0,2
JavaScript,./index.js,0,0,2
HTML,./public/online-test.html,0,0,1
HTML,./zombie-lord/injections/pageContext/test.html,0,0,1
CSS,./public/plugins/demo/styles/dark.css,0,1,1
JavaScript,./endbacker/api.js,1,0,1
CSS,./public/plugins/demo/styles/light.css,0,1,1
Bourne Shell,./zombie-lord/record-audio.sh,1,0,1
Bourne Shell,./startdevpostclone.sh,0,0,1
